x_1,y_1,x_2,y_2,label
59.42276382446289,679.039306640625,193.200927734375,814.2311401367188,normal
387.88336181640625,425.8233642578125,560.1425170898438,653.7488403320312,ascus
572.350341796875,135.70809936523438,766.7349853515625,340.4891357421875,ascus
271.9700622558594,745.1782836914062,409.64678955078125,883.8279418945312,normal
627.0087890625,468.84124755859375,808.5346069335938,615.1732788085938,normal
341.07366943359375,39.16802978515625,467.8055419921875,178.87942504882812,normal
240.5523223876953,52.885498046875,368.2425231933594,229.09295654296875,normal
407.61029052734375,337.17999267578125,539.6599731445312,456.0279541015625,normal
807.3461303710938,367.9150695800781,974.318359375,519.4440307617188,normal
246.27415466308594,611.9365844726562,394.5046081542969,721.8773803710938,normal
532.9013671875,301.8472900390625,669.97802734375,471.5782165527344,normal
400.6303405761719,635.0173950195312,498.7921447753906,762.6461791992188,normal
273.55194091796875,493.5437316894531,371.4490661621094,634.5324096679688,normal
533.60107421875,130.4901580810547,810.3473510742188,349.05718994140625,normal
830.1097412109375,759.42919921875,985.721435546875,949.1666870117188,normal
383.38287353515625,414.4914855957031,554.0556030273438,679.4566040039062,normal
220.8171844482422,881.176025390625,369.9951171875,980.095703125,normal
631.844970703125,773.24609375,757.4149780273438,923.4685668945312,normal
590.3833618164062,596.8364868164062,735.4190673828125,699.6488647460938,normal
858.855224609375,227.66937255859375,965.8439331054688,397.1786193847656,normal
494.1173400878906,144.6182861328125,643.1668090820312,257.21234130859375,normal
77.02909851074219,22.117094039916992,199.7104034423828,159.61489868164062,normal
622.6856079101562,678.8480224609375,764.3742065429688,865.1005249023438,normal
478.1949157714844,14.458662033081055,608.1343383789062,167.2030487060547,normal
769.8074951171875,58.17853927612305,914.7991943359375,184.74166870117188,normal
273.59173583984375,428.38507080078125,412.7043151855469,602.5166015625,normal
879.9883422851562,2.1623191833496094,1010.995361328125,118.17921447753906,normal
747.5104370117188,133.6165008544922,899.0540161132812,256.5805969238281,normal
